"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Panama","PAN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.9","62.47","65.95","64.61","67.02","69.57","67.51","67.73","74.92","71.82","75.66","80.69","75.42","77.96","74.27","77.3","78.74","78.59","76.79","79.73","80.43","82.25","80.13","79.36","80.3","78.11","78.34","77.18","75.88","83.51","75.51","75.9","76.52","","",
"Peru","PER","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.28","62.65","64.2","65.57","66.36","68.62","69.5","68.62","62.99","65.02","63.48","61.16","61.35","60.44","64.51","66.17","64.09","66.49","68.93","68.31","69.33","72.9","74.42","73.04","74.25","74.92","75.53","74.87","74.92","75.52","71.21","73.64","76.85","","",
"Philippines","PHL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.19","44.76","49.33","47.71","52","55.89","56.56","57.85","56.13","53.24","52.91","53.94","55.52","56.75","55.58","57.07","54.38","55.48","55.53","54.47","56.97","56.4","56.69","58.52","59.54","61.21","62.81","65.31","65.85","65.72","64.25","65.61","66.2","","",
"Palau","PLW","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.8","98.05","98.05","95.59","95.34","95.46","95.9","95.89","96.11","96.32","96.22","95.98","95.87","96.25","95.98","95.99","95.82","95.21","94.11","93.17","92.47","92.13","90.98","91.14","90.07","90","90.25","90.42","87.52","86.23","85.4","87.22","86.42","84.61","",
"Pre-demographic dividend","PRE","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.9965781837035","32.1864676409512","35.7391156538576","37.4671969947324","36.7281697006677","35.6226645185517","35.4421267098908","37.9167331821006","33.5832721112088","31.8490557165204","34.2112106039646","35.1136389954897","34.4046232424547","33.5183434312742","33.505352916313","33.996867516884","33.23477185942","33.6186860220992","34.7649087559506","34.3152300152367","37.7661567539536","39.6875289433041","38.2077675103508","39.4996922581676","39.5809234870388","38.5969178811758","39.6356333656457","40.1302885918906","40.2646956966728","41.5292008334887","38.9395243660982","40.0899508803178","41.3266447512941","19.77","",
"Puerto Rico (US)","PRI","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.09","92.89","92.07","91.65","90.63","89.86","89.17","89.68","89.14","89.77","90.45","90.57","90.12","89.84","89.7","89.82","90.09","87.99","88.74","88.94","88.17","84.36","83.84","79.53","81.58","79.46","79.03","89.24","87.93","89.6","88.27","84.73","85.06","","",
"Portugal","PRT","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.45","80.6","83.58","81.97","80.82","83.18","80.55","81.02","83.5","86.51","84.04","83.38","85.26","81.77","82.76","84.12","80.82","79.24","78.63","78.09","75.13","75.66","75.81","73.44","72.78","75.8","75.29","78.96","75.45","73.11","70.41","67.8","67.38","63.08","",
"Paraguay","PRY","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.33","20.14","23.88","26.57","28.49","29.45","28.44","29.01","30.95","32.58","28.35","28.87","30.66","31.21","31.3","29.09","30.39","28.18","30.52","31.54","33.11","34.25","33.13","34.24","34.33","35.5","34.28","36.46","37.29","36.41","34.87","37.29","34.84","","",
"West Bank and Gaza","PSE","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.9694980748812","83.4481202927004","83.184603148551","82.9275921810907","82.7703103341319","82.4440209077013","82.3218752504613","82.5863613015032","82.3107591491263","82.2111683846624","82.2698082003155","82.32395359763","82.3165708552593","82.5801742330204","82.1927545894152","81.8456140313675","81.5231043616774","81.7380572726148","81.1186023980901","80.2551527403718","80.1444530415739","80.4901145524509","80.5903761360545","80.154607946527","79.6804299021232","79.4488949360305","79.2310741741232","79.0615853879972","78.7340054694515","78.3476999807128","77.3313915588171","77.420631515482","77.7086634995273","76.9740157980349","",
"French Polynesia","PYF","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.91","99.92","99.97","99.98","99.98","99.96","99.97","99.98","99.98","99.97","99.98","99.96","99.98","99.99","99.98","99.98","99.96","99.99","99.97","99.99","99.97","99.97","99.98","99.99","99.98","99.98","99.97","99.97","99.98","99.98","99.98","99.98","99.87","","",
"Romania","ROU","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.13","94.96","94.74","94.71","94.5","93.16","90.98","85.93","85.25","84.34","84.83","86.57","86.75","86.94","84.49","83.86","85.05","83.16","79.82","76.56","75.02","77.61","76.36","73.42","72.58","73.17","72.22","73.22","73.22","72.04","70.47","71.19","70.42","","",
"Russian Federation","RUS","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.51","93.51","92.79","92.47","92.72","92.43","92.51","92.21","92.23","91.42","91.24","90.96","90.83","90.98","90.75","90.75","90.68","90.59","90.98","90.19","90.63","90.88","90.71","90.48","90.22","89.52","89.55","89.5","89.83","89.09","88.45","89.46","89.45","","",
"Rwanda","RWA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","2.56","2.79","2.96","2.81","2.43","2.32","2.05","3.66","3.59","6.07","6.07","7.2","6.16","5.93","6.9","6.74","6.06","5.92","5.91","5.82","6.2","6.7","7.29","7.46","7.95","8.4","9.34","9.85","9.93","9.06","9.92","11.55","","",
"South Asia","SAS","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.4542181204104","57.6226128911673","58.7095698002034","59.4471065362671","60.1905272122732","62.1831640457747","62.7641288802611","63.5357108540284","63.7538276835867","65.1986420551851","65.4278537017823","65.4521535196179","66.220287505078","66.4941866130494","67.3715136626349","67.6970437715638","68.3258858355709","69.3522400368523","70.8957211700812","72.3511504774119","72.7526321062943","73.2085970860778","74.3889806647674","73.967233814067","75.0624573501865","75.3648812785341","74.9827024925108","75.0161602523419","75.1949401992493","74.7098453818176","72.8055676717771","73.9657229137733","74.4291923866605","","",
"Saudi Arabia","SAU","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.98","99.98","99.99","99.99","99.98","99.99","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.97","99.98","99.96","99.91","","",
"Sudan","SDN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.45","16.08","14.84","11.11","13.75","13.18","12.97","14.13","14.45","22.29","17.2","17.07","19.06","18.42","20.27","24.32","28.45","31.3","33.11","33.4","26.47","30.87","19.08","33.48","34.61","34.78","34.18","34.36","33.62","34.04","31.73","32.5","30.17","","",
"Senegal","SEN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.25","42.38","45.4","44.83","44.03","45.64","45.42","47.06","48.44","49.71","50.3","53.25","52.6","51.77","55.08","55.62","55.17","53.91","53.98","44.52","47.82","48.22","45.77","52.22","55.2","61.51","63.21","61.39","61.35","62.77","56.02","58.89","63.21","","",
"Singapore","SGP","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.39","98.45","98.64","98.91","99.09","98.93","98.97","99.09","98.99","98.89","98.92","98.17","98.16","98.4","98.71","98.12","98.26","98.07","98.2","98.3","97.57","97.19","97.58","97.6","97.74","97.88","97.79","97.96","97.89","97.95","98.04","98.11","97.93","","",
"Solomon Islands","SLB","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.43","36.7","38.14","41.63","44.51","46.76","43.12","47.68","49.23","46.52","55.87","54.13","53.74","54.48","54.29","53.09","52.8","53.15","49.75","48.3","47.87","49.66","49.22","48.7","51.3","52.74","52.23","47.48","49.65","54.66","48.35","51.37","55.46","","",
"San Marino","SMR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.61","90.1","90.13","89.53","88.35","88.58","88.52","90.11","90.34","85.16","85.92","86.44","87.03","89.16","90.63","89.91","90.43","90.2","90.27","87.84","86.97","89.1","87.13","88.53","83.88","87.45","87.99","87.48","86.78","86.62","84.51","82.44","83.02","","",
"Sub-Saharan Africa (excluding high income)","SSA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.0803996441464","48.4222186096378","47.2038427933179","48.0320750621615","46.8942177664863","47.0797437437303","46.86557989658","46.7191954890887","46.9996898914344","46.9946268836073","49.1647329717895","48.7187019673971","47.1472953950997","49.2940154307869","50.0887798499292","49.7903672208967","49.8024317491327","51.5411168817309","52.6599877883188","52.0221240146347","52.1019352094149","52.6954307711264","50.6119532534294","50.5958802762325","51.721957166609","50.5258191559008","50.8250136331392","50.0524721425698","49.2409520938036","50.1379088458413","47.7488441420442","47.7638374519609","47.5186287631322","19.77","",
"South Sudan","SSD","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.76","72.33","72.54","76.14","75","68.44","75.39","75.69","74.76","74.95","73.4","","",
"Sub-Saharan Africa","SSF","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.9982719230506","45.2735111871915","43.9674773940357","44.7538395973744","43.6893832939044","43.8988623285523","43.7142180325238","43.5615336877141","43.7491052231978","43.7032217379991","45.5406784520069","45.1047110724321","43.5911199743023","45.6756567317993","46.4681373577964","46.1250550210665","46.1218234513549","47.7732164838724","48.9090590448134","48.284043417529","48.3012918261258","48.958167586571","46.9740371977955","47.0145300463662","48.1093712054945","46.9196970924347","47.2402240888349","46.463549524546","45.6850394142964","46.6088631545502","44.2916950010822","44.494026656182","44.1646740455053","19.77","",
"Small states","SST","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.6305204043807","89.4238761020291","88.5161764662481","87.1920328821623","86.740371264826","85.259085551286","85.6736982617944","85.829379845209","85.5858461903731","85.3589341339541","84.6805620129466","85.4421271867964","85.4531857564414","86.9574464514124","76.7802866278166","77.5932896858618","77.5532681033068","77.4136214925168","83.5010630196505","81.6447043075046","83.3617264549623","82.5140018426456","82.0777482629586","81.4583708174581","81.951292572763","80.4558771383203","80.7477775273998","80.6077209585219","79.2907211879164","78.4758039240588","76.0024294993958","76.8819406912473","77.3845792139153","29.9157244895331","",
"Sao Tome and Principe","STP","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.14","79.16","75","78.46","80.97","85.18","81.39","78.72","77.33","77.49","82.21","87.37","87.1","89.34","92.25","92.15","90.66","88.78","87.51","89.5","89.52","89.54","90.44","","",
"Slovak Republic","SVK","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.63","80.72","80.84","78.57","76.23","78.59","78.21","78.19","78.49","75.95","72.52","73.08","72.45","72.19","72.22","72.12","70.9","70.93","70.34","70.03","67.52","65.97","63.96","63.81","62.49","61.41","61.74","62.99","63.57","61.64","61.16","62.73","60.63","59.47","",
"Slovenia","SVN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.28","69.51","72.1","73.48","71.74","72.88","73.97","74.29","73.51","74.17","68.93","68.31","68.66","68.25","68.01","66.42","67.88","66.99","67.48","67.08","66.48","64.68","64.96","63.67","59.66","60.69","62.32","61.32","61.91","60.99","58.34","58.93","59.15","57.79","",
"Sweden","SWE","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.79","36.14","37.53","37.52","37.47","37.47","37.29","36.1","35.51","35.26","35.21","34.4","37.95","37.03","35.41","34.4","33.92","33.04","33.82","32.69","35.01","34.83","31.34","30.28","29.93","26.06","27.07","26.17","27.9","26.13","25.17","25.12","24.28","24.88","",
"Eswatini","SWZ","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.57","33.33","32.61","29.04","35.89","35.14","28.62","33.55","33.71","35.26","34.2","33.96","33.22","32.47","32.94","31.68","31.53","32.05","31.47","28.95","27.23","24.03","27.7","25.54","26.85","25.73","27.47","29.14","29.07","30.09","27.7","28.48","28.77","","",
"Sint Maarten (Dutch part)","SXM","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.73","97.95","97.89","97.94","98.06","98.19","98.26","98.37","98.43","98.41","98.14","98.08","98.67","98.65","98.15","98.45","98.71","98.49","98.91","99.24","99.07","98.83","98.36","98.18","98.43","99.81","99.2","99.77","99.76","99.62","99.56","99.55","99.5","","",
"Turks and Caicos Islands","TCA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.37","7.51","7.67","7.23","7.42","7.5","7.43","7.7","7.69","7.92","4.74","5.34","6.15","6.67","6.63","6.73","7.13","6.96","7.35","9.78","10.05","8.88","18.66","19.61","18.97","18.66","16.42","16.39","16.31","18.53","18.56","20.09","19.47","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.3600769786338","71.8421540520712","72.6041790973783","74.0197986911105","74.6359506351677","76.0920828137261","76.7957114272829","76.9360063533936","76.9163217263064","77.3154812847495","78.3359542796043","79.171343557281","80.2968517775607","82.3842737974989","84.16854065852","85.4561826659545","86.3059623944262","87.270824341632","87.4079607913793","88.0029820614922","88.7870866894898","89.4221972322956","89.1873284694397","89.1054036636943","88.6275208230281","88.3446656034403","87.5058646153974","87.0986492805964","86.6997472906453","86.4040603065818","86.1510561580195","85.8630141265127","85.4457213595355","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.6201929080096","93.4569959551012","92.8131854790218","92.0917966585096","91.9310496482364","91.5695351512962","91.0695385971851","90.6957473990375","90.6539624971493","90.3289913298716","90.2055138189896","90.0955758409254","89.9775115462972","90.2739928225174","90.0650841929021","89.9684612997793","90.0640874259627","90.0732076382277","90.1782785171601","89.3259132567456","89.4655953891825","89.8363443110436","89.4719575235327","89.1587597690501","88.6923215294887","87.8773633738922","87.9910499664682","88.0002308082629","87.8824529557341","86.9560132940764","86.3741485404519","87.1955794191983","87.2383096749489","82.5933576376005","",
"Togo","TGO","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.06","13.32","9.53","6.38","13.23","12.54","17.79","12.64","15","17.2","14.86","12.6","13.41","15.83","14.73","13.79","12.01","12.77","14.29","24.09","22.02","19.89","17.2","13.85","12.97","11.13","14.93","11.63","14.74","14.47","17.05","16.5","16.89","","",
"Thailand","THA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.67","64.85","66.66","71.54","74.97","76.08","77.93","78.93","78.66","78.8","78.85","81.28","82.01","82.1","82.13","81.92","81.66","81.17","80.54","80.1","79.99","80.18","80.16","80.68","79.87","80.27","78.35","79.22","78.94","78.37","80.29","81.05","79.65","","",
"Tajikistan","TJK","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.33","69.65","65.22","57.74","44.05","41.03","39.38","44.53","45.01","41.47","38.54","36.93","35.53","35.17","38.77","36.73","38.31","42.59","41.56","35.65","34.61","36.26","40.91","41.48","50.24","51.11","54.54","54.46","57.47","60.39","60.94","61.92","60.89","","",
"Turkmenistan","TKM","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.9388728162043","71.4318538868458","72.0754793552478","71.9390499926838","72.6078050469086","72.1957152160862","72.9885858495294","73.4551886741764","74.1336584958261","74.4006148827539","74.7532322618013","74.7515562805395","74.5813985235095","74.0677045411216","73.7739543391991","73.7250583322106","73.5033422920784","73.1017176685446","73.0488308328761","72.562027996472","73.3973410563208","73.6489045853956","73.9411020567427","74.2016526846768","74.3738434729227","73.5606442796735","72.7122619161852","72.0647186633712","70.7822307383286","70.7760679912853","68.2332020478556","70.3575791957114","69.4898214833213","64.7170498709555","",
"Timor-Leste","TLS","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","TMN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.235060907324","88.349931138288","88.7384293707439","89.2271248863105","89.5653433380929","89.7520088526391","89.6444770662821","90.2301068985606","90.0553033284179","90.3838495321489","90.1610305962699","90.3410669393168","90.359369637723","90.1920782307837","90.380761285654","90.6306293098942","90.7296731705605","90.9658846455313","91.6620829723064","91.5984373243266","91.4305779428846","91.3978459126065","91.5006037209524","91.1870699030222","91.5196131453874","91.3336692303531","91.5468762644639","92.0506489965268","92.0708663611572","92.1825623868623","92.2738526230591","92.464524172672","92.0454587777997","","",
"Tonga","TON","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","",
"South Asia (IDA & IBRD)","TSA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.4542181204105","57.6226128911673","58.7095698002034","59.4471065362671","60.1905272122732","62.1831640457747","62.7641288802611","63.5357108540284","63.7538276835867","65.198642055185","65.4278537017823","65.4521535196179","66.220287505078","66.4941866130494","67.3715136626349","67.6970437715638","68.3258858355709","69.3522400368523","70.8957211700812","72.3511504774119","72.7526321062942","73.2085970860778","74.3889806647674","73.967233814067","75.0624573501865","75.3648812785341","74.9827024925108","75.0161602523419","75.1949401992493","74.7098453818176","72.8055676717771","73.9657229137733","74.4291923866605","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.9982719230506","45.2735111871915","43.9674773940357","44.7538395973744","43.6893832939044","43.8988623285523","43.7142180325238","43.5615336877141","43.7491052231978","43.703221737999","45.5406784520069","45.1047110724322","43.5911199743023","45.6756567317993","46.4681373577964","46.1250550210666","46.1218234513549","47.7732164838725","48.9090590448134","48.284043417529","48.3012918261258","48.958167586571","46.9740371977955","47.0145300463662","48.1093712054945","46.9196970924346","47.2402240888349","46.463549524546","45.6850394142964","46.6088631545502","44.2916950010822","44.494026656182","44.1646740455053","19.77","",
"Trinidad and Tobago","TTO","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.9","99.02","99.1","99.09","99.01","99.29","99.41","99.4","99.44","99.49","99.78","99.82","99.63","99.71","99.72","99.75","99.83","99.86","99.86","99.86","99.93","99.93","99.93","99.93","99.93","99.93","99.92","99.92","99.92","99.92","99.91","99.91","99.91","","",
"Tunisia","TUN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.02","86.45","87.67","86.75","86.89","86.97","86.92","86.77","87.32","87.16","87.12","87.32","87.07","86.81","87.04","86.32","86.58","86.59","86.7","85.96","87.69","88.09","88.26","88.19","88.23","88.63","88.68","88.92","88.77","88.45","88.49","88.01","86.82","","",
"Turkiye","TUR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.35","80.9","81.1","81.21","81.43","82.4","83.12","83.63","83.43","84.41","86.35","86.12","86.08","87.18","86.7","88.02","88.98","90.51","90.54","89.94","89.02","89.91","89.43","88.06","89.38","87.4","86.83","87.63","85.85","83.16","82.6","83.83","81.77","81.35","",
"Tuvalu","TUV","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.67","8.43","7.56","7.9","6.64","8.95","8.31","7.73","6.65","5.6","6.13","6.49","7.11","7.16","9.81","10.94","11.63","10.87","10.78","10.21","11.78","14.26","16.73","17.57","16.86","18.69","19.19","18.93","19.62","20.19","19.65","21.55","23.06","","",
"Uganda","UGA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.55","3.51","3.48","3.4","2.99","3.76","3.79","3.79","4.27","4.34","4.74","4.73","4.66","4.62","4.59","5.49","6.43","7.44","7.29","7.76","8.25","8.46","8.15","7.79","8.02","8.59","8.79","8.91","9.59","9.58","8.53","9.1","8.73","","",
"Ukraine","UKR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.59","92.22","91","89.36","88.44","88.25","85.62","84.81","84.41","85.21","84.27","84.43","84.41","84.48","83.45","83.18","81.89","81.44","80.94","79.04","80.53","79.64","79.34","78.33","75.39","71.85","72.56","70.41","71.71","70.43","70.44","67.73","65.48","","",
"Upper middle income","UMC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.9769284619104","79.721616604523","79.5510676020915","79.8103658771609","79.7598581676487","80.3553314829649","80.3300607299388","80.5479938873865","80.5696988766602","80.8591150125831","81.7564346041145","82.2813402543696","82.6290908259124","83.8335931539603","84.9598407404691","85.7119198606528","86.2683514316271","86.8634843585756","87.0641848385382","87.4082861981533","87.8804025710508","88.5168062498722","88.4620361234681","88.2856425632195","87.966347291807","87.4214183332416","86.7719398010034","86.4683705360789","86.0379579736123","85.7296990576747","85.3232622422375","85.4424377974793","85.0391696681981","68.498837786439","",
